topology_relationship_id	member_id	member_type	member_role	member_reference	source_assertion_id	source_identity_set_id	source_registration_unit_id	source_corpus_generation_id	validation_status
topology_rel_a4aab1fc26846a1062826d36	topology_member_6b65c8c370f29f12c6e3bac8	source_identity_set	source_identity_set_status_membership_member	sis_79f3beac591b23f335e59271	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_79f3beac591b23f335e59271	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_6bca3fdc4b4cef1d9d6510ec	source_identity_set	source_identity_set_status_membership_member	sis_5ab8d48fe07de67c58a60cf6	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723	sis_5ab8d48fe07de67c58a60cf6	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_6cf2ed18ff344710a49d2666	source_identity_set	source_identity_set_status_membership_member	sis_c43fdf6f14421409300b80da	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	sis_c43fdf6f14421409300b80da	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_6d59bef0dc0a28abbcb4882c	source_identity_set	source_identity_set_status_membership_member	sis_0b56657978c73b40916d5567	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	sis_0b56657978c73b40916d5567	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_6d6671b730df053cd893b701	source_identity_set	source_identity_set_status_membership_member	sis_cec33e159ed11a16e1253fba	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_cec33e159ed11a16e1253fba	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_6ec6b8a7ac7b763d2d834d08	source_identity_set	source_identity_set_status_membership_member	sis_474e3c446e7f5548d6997a09	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_474e3c446e7f5548d6997a09	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_6f350a8cae96f3683ded8e64	source_identity_set	source_identity_set_status_membership_member	sis_af774d59615a986bfd323ac9	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	sis_af774d59615a986bfd323ac9	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_702996a04a567f6100fa9c67	source_identity_set	source_identity_set_status_membership_member	sis_53d88ac7ff7b059df717d4fd	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b	sis_53d88ac7ff7b059df717d4fd	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_7182bd3a74a3d7a7d70e63e7	source_identity_set	source_identity_set_status_membership_member	sis_4ee0915dd2e97c9b8e3df380	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3	sis_4ee0915dd2e97c9b8e3df380	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_72efa437287ef3c92f7c7613	source_identity_set	source_identity_set_status_membership_member	sis_423c1bc901dfdace8398505a	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	sis_423c1bc901dfdace8398505a	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_73499d650bf29dd982c15a8c	source_identity_set	source_identity_set_status_membership_member	sis_daf3513079c1be9c318caa39	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b	sis_daf3513079c1be9c318caa39	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_741587031857aaabe21ae662	source_identity_set	source_identity_set_status_membership_member	sis_00058d7dda724ab41a793ce3	ar_2c4dff52c01cd28bafd38cf40d1283437093a2aabcd798ef98d5971be301562c	sis_00058d7dda724ab41a793ce3	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_7516539251062d4db7a9a3b3	source_identity_set	source_identity_set_status_membership_member	sis_beed7b977f7086d663124f22	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03	sis_beed7b977f7086d663124f22	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_75f486eb47daf2ed566224f3	source_identity_set	source_identity_set_status_membership_member	sis_57f3a0a9550582c19f23d714	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_57f3a0a9550582c19f23d714	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_77e0cd57856d1656446ac0e4	source_identity_set	source_identity_set_status_membership_member	sis_4130442758963a61825d9281	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b	sis_4130442758963a61825d9281	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_78f487e482526471caa6ca93	source_identity_set	source_identity_set_status_membership_member	sis_a7aab1a3a976503d7d292c83	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_a7aab1a3a976503d7d292c83	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_7edb5cf3c9f9175783e5b948	source_identity_set	source_identity_set_status_membership_member	sis_ea6d13dcb4c36d0495cd3264	ar_12b6cbf81b63f52c0bcf2954a95e3c4c95f054854abb77470414400892fd3b85	sis_ea6d13dcb4c36d0495cd3264	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_819f1f432bb8aff7e82693ba	source_identity_set	source_identity_set_status_membership_member	sis_898e8be37a0ac6c33af73d2d	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	sis_898e8be37a0ac6c33af73d2d	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_822ae18869b86ee95f3bacc0	source_identity_set	source_identity_set_status_membership_member	sis_f4bb4f490e33b21091b1be0b	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151	sis_f4bb4f490e33b21091b1be0b	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_829dc1a24c5c6d137a4e2eee	source_identity_set	source_identity_set_status_membership_member	sis_a81a34dfa1291e854f5aa725	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_a81a34dfa1291e854f5aa725	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_830334eca72ca42c4461b124	source_identity_set	source_identity_set_status_membership_member	sis_d78cdb069b978e6e08dad4e6	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_d78cdb069b978e6e08dad4e6	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_8568c5147a585cb1174008d5	source_identity_set	source_identity_set_status_membership_member	sis_9759e83271a2437d67eeb6e7	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf	sis_9759e83271a2437d67eeb6e7	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_864ebdd5f2ac81ca39847710	source_identity_set	source_identity_set_status_membership_member	sis_be15dddd3ba4f373ec499f52	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	sis_be15dddd3ba4f373ec499f52	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_86b25f57b0f085b3eae0f45f	source_identity_set	source_identity_set_status_membership_member	sis_f7c11da09d76cb0d1877ca86	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a	sis_f7c11da09d76cb0d1877ca86	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_86bd796e0326cf61d112b478	source_identity_set	source_identity_set_status_membership_member	sis_1aca2549aadf8242f5977113	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	sis_1aca2549aadf8242f5977113	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_87f52925ddacf4558f66fb2c	source_identity_set	source_identity_set_status_membership_member	sis_112578dc0bd1d2ac816f6605	ar_ecfcdef501b807dfe3517e3ebd0304d7a3921907155572b27d7fb22028c5fe5a	sis_112578dc0bd1d2ac816f6605	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_891c8a34126abbd9b56b8881	source_identity_set	source_identity_set_status_membership_member	sis_7a2a6423a52b361277325ee7	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	sis_7a2a6423a52b361277325ee7	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_8abe30c4abe53fd6845aabb7	source_identity_set	source_identity_set_status_membership_member	sis_4a9282ad67952a4330649909	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573	sis_4a9282ad67952a4330649909	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_8d0c3c8dd5194800dd259c8b	source_identity_set	source_identity_set_status_membership_member	sis_feeb82c821437afda7fbf79b	ar_ecfcdef501b807dfe3517e3ebd0304d7a3921907155572b27d7fb22028c5fe5a	sis_feeb82c821437afda7fbf79b	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_8e3201597b771f9a2af8ba62	source_identity_set	source_identity_set_status_membership_member	sis_8f93dadbd49cc819cf1c57dc	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_8f93dadbd49cc819cf1c57dc	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_8eaa3cfd92ea24537b4f360e	source_identity_set	source_identity_set_status_membership_member	sis_1c5a0ed74f953e3d862c9289	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	sis_1c5a0ed74f953e3d862c9289	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_93e05bdaacf563e3236f9363	source_identity_set	source_identity_set_status_membership_member	sis_41d010435acef69bfbad8f1c	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	sis_41d010435acef69bfbad8f1c	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9518d78ee7b9b81017d7e4e0	source_identity_set	source_identity_set_status_membership_member	sis_27007fd6392972f4f326f99a	ar_4a4cc3cb97be1d05a8eff9bac8e9de86b2facf5e755923ad20eac2c503b04ccb	sis_27007fd6392972f4f326f99a	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_958c68299c31fe284b226fe6	source_identity_set	source_identity_set_status_membership_member	sis_76775ab47a37fb3b172c9b89	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3	sis_76775ab47a37fb3b172c9b89	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_96c34aa288e078bd3ab7a1fd	source_identity_set	source_identity_set_status_membership_member	sis_b6f0c32c56d46af2f95fc57c	ar_4a4cc3cb97be1d05a8eff9bac8e9de86b2facf5e755923ad20eac2c503b04ccb	sis_b6f0c32c56d46af2f95fc57c	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_97c7a18d2bb634c8cd7909f0	source_identity_set	source_identity_set_status_membership_member	sis_259bb5ce60af87dbbcad3083	ar_c2651bd4ac55176bf518bd911c740b8fcb46e1f6c11b23e894f16c2dcd7c526d	sis_259bb5ce60af87dbbcad3083	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_97fc10f2446377cb698b7db9	source_identity_set	source_identity_set_status_membership_member	sis_a6be0cb39e19fd7a877f5789	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	sis_a6be0cb39e19fd7a877f5789	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_97fd63810174f1f1ea2c7a9b	source_identity_set	source_identity_set_status_membership_member	sis_1898bee5eac62c0592ad49d1	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151	sis_1898bee5eac62c0592ad49d1	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9844f364c73e16f41ac972c7	source_identity_set	source_identity_set_status_membership_member	sis_c020e29e67e52835e36cc5bf	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	sis_c020e29e67e52835e36cc5bf	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9b5135ab661a41b378777a67	source_identity_set	source_identity_set_status_membership_member	sis_bf9488e3b1a3951199e522a7	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	sis_bf9488e3b1a3951199e522a7	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9b870905047c45bcf6c88d62	source_identity_set	source_identity_set_status_membership_member	sis_014a81c6e1da6cd6d0ec9c74	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	sis_014a81c6e1da6cd6d0ec9c74	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9c71823b60082936cd9740bd	source_identity_set	source_identity_set_status_membership_member	sis_b3adcd131e398b1fc27f42e7	ar_a9eb6e533c78ede618f6615e2d585315bc156d0950bc27ae24945de8f3a34b3b	sis_b3adcd131e398b1fc27f42e7	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9c78f343e1e2910d8dd6111c	source_identity_set	source_identity_set_status_membership_member	sis_f5fc67128a20564478eaad98	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	sis_f5fc67128a20564478eaad98	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9cac6b72886ce3bb64ac2651	source_identity_set	source_identity_set_status_membership_member	sis_aa0855d50a04f7be05f9163e	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808	sis_aa0855d50a04f7be05f9163e	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9f114722f8e1b3a04fc99da9	source_identity_set	source_identity_set_status_membership_member	sis_95f0a2f942f33209b1925d8f	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf	sis_95f0a2f942f33209b1925d8f	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9f59f428ba000e574f89df7b	source_identity_set	source_identity_set_status_membership_member	sis_b6e958beb9755d21a3d8218b	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa	sis_b6e958beb9755d21a3d8218b	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_9f71c6604ce0d77e8725eb78	source_identity_set	source_identity_set_status_membership_member	sis_21d8e11fd46fc7022ead5a1d	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	sis_21d8e11fd46fc7022ead5a1d	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a14c5056c0e98b6b865d5840	source_identity_set	source_identity_set_status_membership_member	sis_f97d9bfd666925fdc09a7c56	ar_c0d841f629c817575d6c1c864c1c0ee2519300fe278390660127b2f8a8966caf	sis_f97d9bfd666925fdc09a7c56	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a2b3a87a007eede248186e91	source_identity_set	source_identity_set_status_membership_member	sis_6648d2d91ab8e422cb9a2d4d	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	sis_6648d2d91ab8e422cb9a2d4d	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a3e15aa87fbf3c91321855fa	source_identity_set	source_identity_set_status_membership_member	sis_65e7869f7fc474b5bc76a08f	ar_f2dadaa1fa45fae094cbedf90ad8df88cf5b494756e412dfb1c2e0a0591357f2	sis_65e7869f7fc474b5bc76a08f	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a5902b3b53b02fdcc9349c8e	source_identity_set	source_identity_set_status_membership_member	sis_21a425dfc625c897bb71dcda	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	sis_21a425dfc625c897bb71dcda	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a75c3e044a86d3ed0fb2e52f	source_identity_set	source_identity_set_status_membership_member	sis_2ae5b4e5f148c1ad4c962800	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	sis_2ae5b4e5f148c1ad4c962800	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a80eb2923078668ef1d48703	source_identity_set	source_identity_set_status_membership_member	sis_81457b34b5bc20c7fe541071	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	sis_81457b34b5bc20c7fe541071	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_a8965f081d57ba8f68839bdc	source_identity_set	source_identity_set_status_membership_member	sis_37b98ac562448ba1da11348d	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	sis_37b98ac562448ba1da11348d	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_aafb88f11947f95a6c863d0c	source_identity_set	source_identity_set_status_membership_member	sis_4bc446a0aa227e8fdf7a882a	ar_a35f7ca0d2c3bbc35ad21883eaf100979c4d9309ffe84de1a01c837895381e8f	sis_4bc446a0aa227e8fdf7a882a	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_abffb9e9f2d09567e845172d	source_identity_set	source_identity_set_status_membership_member	sis_9f3ba26b526bb247b881da58	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	sis_9f3ba26b526bb247b881da58	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_acded608a565d88be1eb1dc1	source_identity_set	source_identity_set_status_membership_member	sis_404dbef93fe051d7845f0b36	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	sis_404dbef93fe051d7845f0b36	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b202f0443bc79854ab16744d	source_identity_set	source_identity_set_status_membership_member	sis_0a135df1ebe7f8260f79c3a7	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b	sis_0a135df1ebe7f8260f79c3a7	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b2895a7015052a75c178bb94	source_identity_set	source_identity_set_status_membership_member	sis_fe64e4865fd794f6369b94a9	ar_5a034bc58fa4220b712c8054fe7b7c541004ab6bce64b6ab524df990a81b9ec1	sis_fe64e4865fd794f6369b94a9	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b5cf32323a6ebd0168d2b1d9	source_identity_set	source_identity_set_status_membership_member	sis_36feab911274f9e8dea54b28	ar_e1588489412735edc70d5e2d3c6f31f136571c49fc368a13f73af55631a23ea9	sis_36feab911274f9e8dea54b28	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b61719c12e2a132177a451c6	source_identity_set	source_identity_set_status_membership_member	sis_da107139bffb9a615b1f6410	ar_a35f7ca0d2c3bbc35ad21883eaf100979c4d9309ffe84de1a01c837895381e8f	sis_da107139bffb9a615b1f6410	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b74fa2ebb11286bcec14076d	source_identity_set	source_identity_set_status_membership_member	sis_4ba468244ac0895781e4d818	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	sis_4ba468244ac0895781e4d818	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b7883be7b275af54cb95fe97	source_identity_set	source_identity_set_status_membership_member	sis_65c5d3e94260b47a4d2e7c70	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	sis_65c5d3e94260b47a4d2e7c70	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b7d07067899094397e067112	source_identity_set	source_identity_set_status_membership_member	sis_e6a58e1d57f66318186c003c	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	sis_e6a58e1d57f66318186c003c	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b7f1c4b1d349b3d644baa728	source_identity_set	source_identity_set_status_membership_member	sis_254bfe1980e88faa1fc0a2c0	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_254bfe1980e88faa1fc0a2c0	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_b9bee9f932b9a144394d7c56	source_identity_set	source_identity_set_status_membership_member	sis_6c857f75fa40170ef03f3172	ar_ecfcdef501b807dfe3517e3ebd0304d7a3921907155572b27d7fb22028c5fe5a	sis_6c857f75fa40170ef03f3172	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_baa62d483dd4bdb876b36728	source_identity_set	source_identity_set_status_membership_member	sis_8b797723df0120131409a11d	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573	sis_8b797723df0120131409a11d	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_bc1bde9993874c82f79800b8	source_identity_set	source_identity_set_status_membership_member	sis_a8ec04b31286cb333dd4fc2f	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_a8ec04b31286cb333dd4fc2f	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_bc8ca2f377792daafc5141fe	source_identity_set	source_identity_set_status_membership_member	sis_04f08a7eab0ccc0e1f06dbd9	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573	sis_04f08a7eab0ccc0e1f06dbd9	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_bcb395c962f9983ea92b90e1	source_identity_set	source_identity_set_status_membership_member	sis_0ce8e4dbe2cdc69ff1f57e12	ar_272c698ccec0014deca9b74e6cf1f31aaf2b651103e636ba8ce2f40a3ee37029	sis_0ce8e4dbe2cdc69ff1f57e12	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_a4aab1fc26846a1062826d36	topology_member_bed46386d79a14a84e641c36	source_identity_set	source_identity_set_status_membership_member	sis_f0bc305fdb65c253b81ec4f2	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723	sis_f0bc305fdb65c253b81ec4f2	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
